country_region_code,country_region,sub_region_1,sub_region_2,metro_area,iso_3166_2_code,census_fips_code,place_id,date,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline
US,United States,Texas,Wood County,,,48499,ChIJ3YV26YvqSYYRyvSyOHmoSVw,7/18/2021,20,13,,,-20,1
US,United States,Texas,Wood County,,,48499,ChIJ3YV26YvqSYYRyvSyOHmoSVw,7/19/2021,4,-1,,,-20,8
US,United States,Texas,Wood County,,,48499,ChIJ3YV26YvqSYYRyvSyOHmoSVw,7/20/2021,16,10,,,-18,4
US,United States,Texas,Wood County,,,48499,ChIJ3YV26YvqSYYRyvSyOHmoSVw,7/21/2021,22,10,,,-16,3
US,United States,Texas,Wood County,,,48499,ChIJ3YV26YvqSYYRyvSyOHmoSVw,7/22/2021,23,10,,,-18,2
US,United States,Texas,Wood County,,,48499,ChIJ3YV26YvqSYYRyvSyOHmoSVw,7/23/2021,12,12,,,-16,5
US,United States,Texas,Wood County,,,48499,ChIJ3YV26YvqSYYRyvSyOHmoSVw,7/24/2021,12,20,,,0,3
US,United States,Texas,Wood County,,,48499,ChIJ3YV26YvqSYYRyvSyOHmoSVw,7/25/2021,15,17,,,-14,2
US,United States,Texas,Wood County,,,48499,ChIJ3YV26YvqSYYRyvSyOHmoSVw,7/26/2021,19,10,,,-15,4
US,United States,Texas,Wood County,,,48499,ChIJ3YV26YvqSYYRyvSyOHmoSVw,7/27/2021,18,11,,,-17,3
US,United States,Texas,Wood County,,,48499,ChIJ3YV26YvqSYYRyvSyOHmoSVw,7/28/2021,23,7,,,-18,3
US,United States,Texas,Wood County,,,48499,ChIJ3YV26YvqSYYRyvSyOHmoSVw,7/29/2021,20,13,,,-18,2
US,United States,Texas,Wood County,,,48499,ChIJ3YV26YvqSYYRyvSyOHmoSVw,7/30/2021,12,6,,,-18,5
US,United States,Texas,Wood County,,,48499,ChIJ3YV26YvqSYYRyvSyOHmoSVw,7/31/2021,13,20,,,-3,2
US,United States,Texas,Wood County,,,48499,ChIJ3YV26YvqSYYRyvSyOHmoSVw,8/1/2021,10,14,,,-17,2
US,United States,Texas,Wood County,,,48499,ChIJ3YV26YvqSYYRyvSyOHmoSVw,8/2/2021,13,2,,,-17,6
US,United States,Texas,Wood County,,,48499,ChIJ3YV26YvqSYYRyvSyOHmoSVw,8/3/2021,22,15,,,-17,4
US,United States,Texas,Wood County,,,48499,ChIJ3YV26YvqSYYRyvSyOHmoSVw,8/4/2021,26,8,,,-13,2
US,United States,Texas,Wood County,,,48499,ChIJ3YV26YvqSYYRyvSyOHmoSVw,8/5/2021,26,12,,,-16,2
US,United States,Texas,Wood County,,,48499,ChIJ3YV26YvqSYYRyvSyOHmoSVw,8/6/2021,25,8,,,-14,4
US,United States,Texas,Wood County,,,48499,ChIJ3YV26YvqSYYRyvSyOHmoSVw,8/7/2021,26,18,,,-3,2
US,United States,Texas,Wood County,,,48499,ChIJ3YV26YvqSYYRyvSyOHmoSVw,8/8/2021,16,15,,,-10,3
US,United States,Texas,Wood County,,,48499,ChIJ3YV26YvqSYYRyvSyOHmoSVw,8/9/2021,16,9,,,-15,4
US,United States,Texas,Wood County,,,48499,ChIJ3YV26YvqSYYRyvSyOHmoSVw,8/10/2021,18,14,,,-16,3
US,United States,Texas,Wood County,,,48499,ChIJ3YV26YvqSYYRyvSyOHmoSVw,8/11/2021,22,13,,,-16,3
US,United States,Texas,Wood County,,,48499,ChIJ3YV26YvqSYYRyvSyOHmoSVw,8/12/2021,21,10,,,-18,3
US,United States,Texas,Wood County,,,48499,ChIJ3YV26YvqSYYRyvSyOHmoSVw,8/13/2021,12,11,,,-14,4
US,United States,Texas,Wood County,,,48499,ChIJ3YV26YvqSYYRyvSyOHmoSVw,8/14/2021,10,21,,,-3,4
US,United States,Texas,Wood County,,,48499,ChIJ3YV26YvqSYYRyvSyOHmoSVw,8/15/2021,21,17,,,-17,3
US,United States,Texas,Wood County,,,48499,ChIJ3YV26YvqSYYRyvSyOHmoSVw,8/16/2021,13,12,,,-15,5
US,United States,Texas,Wood County,,,48499,ChIJ3YV26YvqSYYRyvSyOHmoSVw,8/17/2021,11,14,,,-17,5
US,United States,Texas,Wood County,,,48499,ChIJ3YV26YvqSYYRyvSyOHmoSVw,8/18/2021,16,11,,,-14,6
US,United States,Texas,Wood County,,,48499,ChIJ3YV26YvqSYYRyvSyOHmoSVw,8/19/2021,11,17,,,-15,3
US,United States,Texas,Wood County,,,48499,ChIJ3YV26YvqSYYRyvSyOHmoSVw,8/20/2021,12,15,,,-10,5
US,United States,Texas,Wood County,,,48499,ChIJ3YV26YvqSYYRyvSyOHmoSVw,8/21/2021,11,21,,,-6,4
US,United States,Texas,Wood County,,,48499,ChIJ3YV26YvqSYYRyvSyOHmoSVw,8/22/2021,12,19,,,-17,4
US,United States,Texas,Wood County,,,48499,ChIJ3YV26YvqSYYRyvSyOHmoSVw,8/23/2021,14,9,,,-13,4
US,United States,Texas,Wood County,,,48499,ChIJ3YV26YvqSYYRyvSyOHmoSVw,8/24/2021,11,13,,,-14,4
US,United States,Texas,Wood County,,,48499,ChIJ3YV26YvqSYYRyvSyOHmoSVw,8/25/2021,15,8,,,-13,3
US,United States,Texas,Wood County,,,48499,ChIJ3YV26YvqSYYRyvSyOHmoSVw,8/26/2021,13,7,,,-14,3
US,United States,Texas,Wood County,,,48499,ChIJ3YV26YvqSYYRyvSyOHmoSVw,8/27/2021,12,7,,,-13,5
US,United States,Texas,Wood County,,,48499,ChIJ3YV26YvqSYYRyvSyOHmoSVw,8/28/2021,15,26,,,-4,4
US,United States,Texas,Wood County,,,48499,ChIJ3YV26YvqSYYRyvSyOHmoSVw,8/29/2021,6,15,,,-19,5
US,United States,Texas,Wood County,,,48499,ChIJ3YV26YvqSYYRyvSyOHmoSVw,8/30/2021,16,7,,,-14,5
US,United States,Texas,Wood County,,,48499,ChIJ3YV26YvqSYYRyvSyOHmoSVw,8/31/2021,14,14,,,-13,5
US,United States,Texas,Wood County,,,48499,ChIJ3YV26YvqSYYRyvSyOHmoSVw,9/1/2021,23,16,,,-12,4
US,United States,Texas,Wood County,,,48499,ChIJ3YV26YvqSYYRyvSyOHmoSVw,9/2/2021,23,22,,,-14,3
US,United States,Texas,Wood County,,,48499,ChIJ3YV26YvqSYYRyvSyOHmoSVw,9/3/2021,22,19,,,-11,4
US,United States,Texas,Wood County,,,48499,ChIJ3YV26YvqSYYRyvSyOHmoSVw,9/4/2021,16,33,,,-12,4
US,United States,Texas,Wood County,,,48499,ChIJ3YV26YvqSYYRyvSyOHmoSVw,9/5/2021,20,33,,,-23,3
US,United States,Texas,Wood County,,,48499,ChIJ3YV26YvqSYYRyvSyOHmoSVw,9/6/2021,-6,4,,,-63,15
US,United States,Texas,Wood County,,,48499,ChIJ3YV26YvqSYYRyvSyOHmoSVw,9/7/2021,15,20,,,-10,3
US,United States,Texas,Wood County,,,48499,ChIJ3YV26YvqSYYRyvSyOHmoSVw,9/8/2021,17,13,,,-9,3
US,United States,Texas,Wood County,,,48499,ChIJ3YV26YvqSYYRyvSyOHmoSVw,9/9/2021,21,19,,,-10,2
US,United States,Texas,Wood County,,,48499,ChIJ3YV26YvqSYYRyvSyOHmoSVw,9/10/2021,7,9,,,-6,3
US,United States,Texas,Wood County,,,48499,ChIJ3YV26YvqSYYRyvSyOHmoSVw,9/11/2021,11,20,,,-4,3
US,United States,Texas,Wood County,,,48499,ChIJ3YV26YvqSYYRyvSyOHmoSVw,9/12/2021,12,13,,,-16,4
US,United States,Texas,Wood County,,,48499,ChIJ3YV26YvqSYYRyvSyOHmoSVw,9/13/2021,18,5,,,-11,3
US,United States,Texas,Wood County,,,48499,ChIJ3YV26YvqSYYRyvSyOHmoSVw,9/14/2021,15,15,,,-10,3
US,United States,Texas,Wood County,,,48499,ChIJ3YV26YvqSYYRyvSyOHmoSVw,9/15/2021,25,12,,,-9,2
US,United States,Texas,Wood County,,,48499,ChIJ3YV26YvqSYYRyvSyOHmoSVw,9/16/2021,22,10,,,-12,1
US,United States,Texas,Wood County,,,48499,ChIJ3YV26YvqSYYRyvSyOHmoSVw,9/17/2021,21,10,,,-7,2
US,United States,Texas,Wood County,,,48499,ChIJ3YV26YvqSYYRyvSyOHmoSVw,9/18/2021,14,16,,,-10,2
US,United States,Texas,Wood County,,,48499,ChIJ3YV26YvqSYYRyvSyOHmoSVw,9/19/2021,15,13,,,-18,3
US,United States,Texas,Wood County,,,48499,ChIJ3YV26YvqSYYRyvSyOHmoSVw,9/20/2021,15,1,,,-8,2
US,United States,Texas,Wood County,,,48499,ChIJ3YV26YvqSYYRyvSyOHmoSVw,9/21/2021,13,11,,,-9,3
US,United States,Texas,Wood County,,,48499,ChIJ3YV26YvqSYYRyvSyOHmoSVw,9/22/2021,20,5,,,-7,2
US,United States,Texas,Wood County,,,48499,ChIJ3YV26YvqSYYRyvSyOHmoSVw,9/23/2021,19,13,,,-8,1
US,United States,Texas,Wood County,,,48499,ChIJ3YV26YvqSYYRyvSyOHmoSVw,9/24/2021,13,5,,,-4,2
US,United States,Texas,Wood County,,,48499,ChIJ3YV26YvqSYYRyvSyOHmoSVw,9/25/2021,19,21,,,-2,1
US,United States,Texas,Wood County,,,48499,ChIJ3YV26YvqSYYRyvSyOHmoSVw,9/26/2021,16,13,,,-18,3
US,United States,Texas,Wood County,,,48499,ChIJ3YV26YvqSYYRyvSyOHmoSVw,9/27/2021,16,11,,,-6,3
US,United States,Texas,Wood County,,,48499,ChIJ3YV26YvqSYYRyvSyOHmoSVw,9/28/2021,14,10,,,-5,3
US,United States,Texas,Wood County,,,48499,ChIJ3YV26YvqSYYRyvSyOHmoSVw,9/29/2021,17,9,,,-6,2
US,United States,Texas,Wood County,,,48499,ChIJ3YV26YvqSYYRyvSyOHmoSVw,9/30/2021,19,15,,,-5,0
US,United States,Texas,Wood County,,,48499,ChIJ3YV26YvqSYYRyvSyOHmoSVw,10/1/2021,26,12,,,-5,3
US,United States,Texas,Wood County,,,48499,ChIJ3YV26YvqSYYRyvSyOHmoSVw,10/2/2021,13,23,,,-6,2
US,United States,Texas,Wood County,,,48499,ChIJ3YV26YvqSYYRyvSyOHmoSVw,10/3/2021,14,11,,,-18,3
US,United States,Texas,Wood County,,,48499,ChIJ3YV26YvqSYYRyvSyOHmoSVw,10/4/2021,22,11,,,-6,3
US,United States,Texas,Wood County,,,48499,ChIJ3YV26YvqSYYRyvSyOHmoSVw,10/5/2021,14,13,,,-4,1
US,United States,Texas,Wood County,,,48499,ChIJ3YV26YvqSYYRyvSyOHmoSVw,10/6/2021,21,14,,,-7,1
US,United States,Texas,Wood County,,,48499,ChIJ3YV26YvqSYYRyvSyOHmoSVw,10/7/2021,22,16,,,-5,0
US,United States,Texas,Wood County,,,48499,ChIJ3YV26YvqSYYRyvSyOHmoSVw,10/8/2021,19,12,,,-6,2
US,United States,Texas,Wood County,,,48499,ChIJ3YV26YvqSYYRyvSyOHmoSVw,10/9/2021,15,18,,,0,1
US,United States,Texas,Wood County,,,48499,ChIJ3YV26YvqSYYRyvSyOHmoSVw,10/10/2021,8,19,,,-18,2
US,United States,Texas,Wood County,,,48499,ChIJ3YV26YvqSYYRyvSyOHmoSVw,10/11/2021,19,12,,,-14,4
US,United States,Texas,Wood County,,,48499,ChIJ3YV26YvqSYYRyvSyOHmoSVw,10/12/2021,13,17,,,-3,3
US,United States,Texas,Wood County,,,48499,ChIJ3YV26YvqSYYRyvSyOHmoSVw,10/13/2021,19,10,,,-4,1
US,United States,Texas,Wood County,,,48499,ChIJ3YV26YvqSYYRyvSyOHmoSVw,10/14/2021,20,16,,,-4,1
US,United States,Texas,Wood County,,,48499,ChIJ3YV26YvqSYYRyvSyOHmoSVw,10/15/2021,24,14,,,-3,2
US,United States,Texas,Wood County,,,48499,ChIJ3YV26YvqSYYRyvSyOHmoSVw,10/16/2021,34,24,,,-2,0
US,United States,Texas,Wood County,,,48499,ChIJ3YV26YvqSYYRyvSyOHmoSVw,10/17/2021,20,12,,,-19,1
US,United States,Texas,Wood County,,,48499,ChIJ3YV26YvqSYYRyvSyOHmoSVw,10/18/2021,21,7,,,-12,3
US,United States,Texas,Wood County,,,48499,ChIJ3YV26YvqSYYRyvSyOHmoSVw,10/19/2021,15,15,,,-4,2
US,United States,Texas,Wood County,,,48499,ChIJ3YV26YvqSYYRyvSyOHmoSVw,10/20/2021,22,8,,,-7,1
US,United States,Texas,Wood County,,,48499,ChIJ3YV26YvqSYYRyvSyOHmoSVw,10/21/2021,24,14,,,-5,0
US,United States,Texas,Wood County,,,48499,ChIJ3YV26YvqSYYRyvSyOHmoSVw,10/22/2021,30,12,,,-6,1
US,United States,Texas,Wood County,,,48499,ChIJ3YV26YvqSYYRyvSyOHmoSVw,10/23/2021,31,29,,,-1,0
US,United States,Texas,Wood County,,,48499,ChIJ3YV26YvqSYYRyvSyOHmoSVw,10/24/2021,23,14,,,-19,2
US,United States,Texas,Wood County,,,48499,ChIJ3YV26YvqSYYRyvSyOHmoSVw,10/25/2021,23,9,,,-5,3
US,United States,Texas,Wood County,,,48499,ChIJ3YV26YvqSYYRyvSyOHmoSVw,10/26/2021,15,10,,,-2,2
US,United States,Texas,Wood County,,,48499,ChIJ3YV26YvqSYYRyvSyOHmoSVw,10/27/2021,17,9,,,-5,4
US,United States,Texas,Wood County,,,48499,ChIJ3YV26YvqSYYRyvSyOHmoSVw,10/28/2021,25,21,,,-4,1
US,United States,Texas,Wood County,,,48499,ChIJ3YV26YvqSYYRyvSyOHmoSVw,10/29/2021,15,11,,,0,2
US,United States,Texas,Wood County,,,48499,ChIJ3YV26YvqSYYRyvSyOHmoSVw,10/30/2021,22,24,,,0,1
US,United States,Texas,Wood County,,,48499,ChIJ3YV26YvqSYYRyvSyOHmoSVw,10/31/2021,29,24,,,-17,1
US,United States,Texas,Wood County,,,48499,ChIJ3YV26YvqSYYRyvSyOHmoSVw,11/1/2021,22,11,,,-4,3
US,United States,Texas,Wood County,,,48499,ChIJ3YV26YvqSYYRyvSyOHmoSVw,11/2/2021,18,12,,,-5,2
US,United States,Texas,Wood County,,,48499,ChIJ3YV26YvqSYYRyvSyOHmoSVw,11/3/2021,11,3,,,-8,5
US,United States,Texas,Wood County,,,48499,ChIJ3YV26YvqSYYRyvSyOHmoSVw,11/4/2021,20,15,,,-5,1
US,United States,Texas,Wood County,,,48499,ChIJ3YV26YvqSYYRyvSyOHmoSVw,11/5/2021,19,13,,,-1,2
US,United States,Texas,Wood County,,,48499,ChIJ3YV26YvqSYYRyvSyOHmoSVw,11/6/2021,12,19,,,-1,2
US,United States,Texas,Wood County,,,48499,ChIJ3YV26YvqSYYRyvSyOHmoSVw,11/7/2021,15,16,,,-13,2
US,United States,Texas,Wood County,,,48499,ChIJ3YV26YvqSYYRyvSyOHmoSVw,11/8/2021,15,8,,,0,3
US,United States,Texas,Wood County,,,48499,ChIJ3YV26YvqSYYRyvSyOHmoSVw,11/9/2021,13,15,,,-1,2
US,United States,Texas,Wood County,,,48499,ChIJ3YV26YvqSYYRyvSyOHmoSVw,11/10/2021,23,10,,,-4,2
US,United States,Texas,Wood County,,,48499,ChIJ3YV26YvqSYYRyvSyOHmoSVw,11/11/2021,16,15,,,-7,2
US,United States,Texas,Wood County,,,48499,ChIJ3YV26YvqSYYRyvSyOHmoSVw,11/12/2021,13,15,,,-1,3
US,United States,Texas,Wood County,,,48499,ChIJ3YV26YvqSYYRyvSyOHmoSVw,11/13/2021,18,21,,,3,2
US,United States,Texas,Wood County,,,48499,ChIJ3YV26YvqSYYRyvSyOHmoSVw,11/14/2021,20,19,,,-11,2
US,United States,Texas,Wood County,,,48499,ChIJ3YV26YvqSYYRyvSyOHmoSVw,11/15/2021,19,9,,,-3,3
US,United States,Texas,Wood County,,,48499,ChIJ3YV26YvqSYYRyvSyOHmoSVw,11/16/2021,17,16,,,-2,2
US,United States,Texas,Wood County,,,48499,ChIJ3YV26YvqSYYRyvSyOHmoSVw,11/17/2021,22,18,,,-1,2
US,United States,Texas,Wood County,,,48499,ChIJ3YV26YvqSYYRyvSyOHmoSVw,11/18/2021,22,15,,,-3,1
US,United States,Texas,Wood County,,,48499,ChIJ3YV26YvqSYYRyvSyOHmoSVw,11/19/2021,10,9,,,-3,4
US,United States,Texas,Wood County,,,48499,ChIJ3YV26YvqSYYRyvSyOHmoSVw,11/20/2021,9,20,,,1,3
US,United States,Texas,Wood County,,,48499,ChIJ3YV26YvqSYYRyvSyOHmoSVw,11/21/2021,16,13,,,-14,3
US,United States,Texas,Wood County,,,48499,ChIJ3YV26YvqSYYRyvSyOHmoSVw,11/22/2021,29,20,,,-16,5
US,United States,Texas,Wood County,,,48499,ChIJ3YV26YvqSYYRyvSyOHmoSVw,11/23/2021,28,30,,,-18,4
US,United States,Texas,Wood County,,,48499,ChIJ3YV26YvqSYYRyvSyOHmoSVw,11/24/2021,44,57,,,-24,3
US,United States,Texas,Wood County,,,48499,ChIJ3YV26YvqSYYRyvSyOHmoSVw,11/25/2021,-71,-13,,,-80,13
US,United States,Texas,Wood County,,,48499,ChIJ3YV26YvqSYYRyvSyOHmoSVw,11/26/2021,-1,8,,,-50,13
US,United States,Texas,Wood County,,,48499,ChIJ3YV26YvqSYYRyvSyOHmoSVw,11/27/2021,-4,10,,,-14,6
US,United States,Texas,Wood County,,,48499,ChIJ3YV26YvqSYYRyvSyOHmoSVw,11/28/2021,12,12,,,-17,4
US,United States,Texas,Wood County,,,48499,ChIJ3YV26YvqSYYRyvSyOHmoSVw,11/29/2021,15,11,,,-1,3
US,United States,Texas,Wood County,,,48499,ChIJ3YV26YvqSYYRyvSyOHmoSVw,11/30/2021,22,18,,,-2,3
US,United States,Texas,Wood County,,,48499,ChIJ3YV26YvqSYYRyvSyOHmoSVw,12/1/2021,28,7,,,-1,1
US,United States,Texas,Wood County,,,48499,ChIJ3YV26YvqSYYRyvSyOHmoSVw,12/2/2021,19,18,,,-4,0
US,United States,Texas,Wood County,,,48499,ChIJ3YV26YvqSYYRyvSyOHmoSVw,12/3/2021,15,13,,,-1,3
US,United States,Texas,Wood County,,,48499,ChIJ3YV26YvqSYYRyvSyOHmoSVw,12/4/2021,15,17,,,3,1
US,United States,Texas,Wood County,,,48499,ChIJ3YV26YvqSYYRyvSyOHmoSVw,12/5/2021,18,24,,,-12,2
US,United States,Texas,Wood County,,,48499,ChIJ3YV26YvqSYYRyvSyOHmoSVw,12/6/2021,11,11,,,-3,4
US,United States,Texas,Wood County,,,48499,ChIJ3YV26YvqSYYRyvSyOHmoSVw,12/7/2021,16,13,,,-1,3
US,United States,Texas,Wood County,,,48499,ChIJ3YV26YvqSYYRyvSyOHmoSVw,12/8/2021,21,14,,,2,2
US,United States,Texas,Wood County,,,48499,ChIJ3YV26YvqSYYRyvSyOHmoSVw,12/9/2021,22,16,,,2,0
US,United States,Texas,Wood County,,,48499,ChIJ3YV26YvqSYYRyvSyOHmoSVw,12/10/2021,12,8,,,6,3
US,United States,Texas,Wood County,,,48499,ChIJ3YV26YvqSYYRyvSyOHmoSVw,12/11/2021,13,13,,,9,2
US,United States,Texas,Wood County,,,48499,ChIJ3YV26YvqSYYRyvSyOHmoSVw,12/12/2021,8,6,,,-8,3
US,United States,Texas,Wood County,,,48499,ChIJ3YV26YvqSYYRyvSyOHmoSVw,12/13/2021,22,13,,,0,3
US,United States,Texas,Wood County,,,48499,ChIJ3YV26YvqSYYRyvSyOHmoSVw,12/14/2021,23,21,,,3,3
US,United States,Texas,Wood County,,,48499,ChIJ3YV26YvqSYYRyvSyOHmoSVw,12/15/2021,32,19,,,4,1
US,United States,Texas,Wood County,,,48499,ChIJ3YV26YvqSYYRyvSyOHmoSVw,12/16/2021,23,22,,,1,1
US,United States,Texas,Wood County,,,48499,ChIJ3YV26YvqSYYRyvSyOHmoSVw,12/17/2021,17,17,,,2,3
US,United States,Texas,Wood County,,,48499,ChIJ3YV26YvqSYYRyvSyOHmoSVw,12/18/2021,-2,9,,,1,4
US,United States,Texas,Wood County,,,48499,ChIJ3YV26YvqSYYRyvSyOHmoSVw,12/19/2021,16,13,,,-10,2
US,United States,Texas,Wood County,,,48499,ChIJ3YV26YvqSYYRyvSyOHmoSVw,12/20/2021,20,12,,,-17,6
US,United States,Texas,Wood County,,,48499,ChIJ3YV26YvqSYYRyvSyOHmoSVw,12/21/2021,23,22,,,-17,4
US,United States,Texas,Wood County,,,48499,ChIJ3YV26YvqSYYRyvSyOHmoSVw,12/22/2021,38,22,,,-19,4
US,United States,Texas,Wood County,,,48499,ChIJ3YV26YvqSYYRyvSyOHmoSVw,12/23/2021,44,49,,,-29,4
US,United States,Texas,Wood County,,,48499,ChIJ3YV26YvqSYYRyvSyOHmoSVw,12/24/2021,-14,37,,,-57,14
US,United States,Texas,Wood County,,,48499,ChIJ3YV26YvqSYYRyvSyOHmoSVw,12/25/2021,-87,-59,,,-66,10
US,United States,Texas,Wood County,,,48499,ChIJ3YV26YvqSYYRyvSyOHmoSVw,12/26/2021,11,12,,,-17,2
US,United States,Texas,Wood County,,,48499,ChIJ3YV26YvqSYYRyvSyOHmoSVw,12/27/2021,21,2,,,-28,8
US,United States,Texas,Wood County,,,48499,ChIJ3YV26YvqSYYRyvSyOHmoSVw,12/28/2021,17,7,,,-24,7
US,United States,Texas,Wood County,,,48499,ChIJ3YV26YvqSYYRyvSyOHmoSVw,12/29/2021,21,8,,,-25,8
US,United States,Texas,Wood County,,,48499,ChIJ3YV26YvqSYYRyvSyOHmoSVw,12/30/2021,24,25,,,-25,6
US,United States,Texas,Wood County,,,48499,ChIJ3YV26YvqSYYRyvSyOHmoSVw,12/31/2021,6,31,,,-43,12
US,United States,Texas,Young County,,,48503,ChIJ-W9Ho-64U4YRMslWWi7fV58,1/1/2021,-46,,,,-72,
US,United States,Texas,Young County,,,48503,ChIJ-W9Ho-64U4YRMslWWi7fV58,1/2/2021,-13,,,,-22,
US,United States,Texas,Young County,,,48503,ChIJ-W9Ho-64U4YRMslWWi7fV58,1/3/2021,,,,,-16,
US,United States,Texas,Young County,,,48503,ChIJ-W9Ho-64U4YRMslWWi7fV58,1/4/2021,,,,,-23,
US,United States,Texas,Young County,,,48503,ChIJ-W9Ho-64U4YRMslWWi7fV58,1/5/2021,,,,,-20,
US,United States,Texas,Young County,,,48503,ChIJ-W9Ho-64U4YRMslWWi7fV58,1/6/2021,,,,,-20,
US,United States,Texas,Young County,,,48503,ChIJ-W9Ho-64U4YRMslWWi7fV58,1/7/2021,,,,,-20,
US,United States,Texas,Young County,,,48503,ChIJ-W9Ho-64U4YRMslWWi7fV58,1/8/2021,-15,,,,-19,
US,United States,Texas,Young County,,,48503,ChIJ-W9Ho-64U4YRMslWWi7fV58,1/9/2021,-2,,,,-9,
US,United States,Texas,Young County,,,48503,ChIJ-W9Ho-64U4YRMslWWi7fV58,1/10/2021,,,,,-33,
US,United States,Texas,Young County,,,48503,ChIJ-W9Ho-64U4YRMslWWi7fV58,1/11/2021,,,,,-19,
US,United States,Texas,Young County,,,48503,ChIJ-W9Ho-64U4YRMslWWi7fV58,1/12/2021,,,,,-18,
US,United States,Texas,Young County,,,48503,ChIJ-W9Ho-64U4YRMslWWi7fV58,1/13/2021,,,,,-17,
US,United States,Texas,Young County,,,48503,ChIJ-W9Ho-64U4YRMslWWi7fV58,1/14/2021,,,,,-18,
US,United States,Texas,Young County,,,48503,ChIJ-W9Ho-64U4YRMslWWi7fV58,1/15/2021,-12,,,,-18,
US,United States,Texas,Young County,,,48503,ChIJ-W9Ho-64U4YRMslWWi7fV58,1/16/2021,-7,,,,-15,
US,United States,Texas,Young County,,,48503,ChIJ-W9Ho-64U4YRMslWWi7fV58,1/17/2021,,,,,-21,
US,United States,Texas,Young County,,,48503,ChIJ-W9Ho-64U4YRMslWWi7fV58,1/18/2021,,,,,-26,
US,United States,Texas,Young County,,,48503,ChIJ-W9Ho-64U4YRMslWWi7fV58,1/19/2021,,,,,-19,
US,United States,Texas,Young County,,,48503,ChIJ-W9Ho-64U4YRMslWWi7fV58,1/20/2021,,,,,-13,
US,United States,Texas,Young County,,,48503,ChIJ-W9Ho-64U4YRMslWWi7fV58,1/21/2021,,,,,-14,
US,United States,Texas,Young County,,,48503,ChIJ-W9Ho-64U4YRMslWWi7fV58,1/22/2021,-14,,,,-11,
US,United States,Texas,Young County,,,48503,ChIJ-W9Ho-64U4YRMslWWi7fV58,1/23/2021,,,,,-12,
US,United States,Texas,Young County,,,48503,ChIJ-W9Ho-64U4YRMslWWi7fV58,1/24/2021,,,,,-26,
US,United States,Texas,Young County,,,48503,ChIJ-W9Ho-64U4YRMslWWi7fV58,1/25/2021,,,,,-15,
US,United States,Texas,Young County,,,48503,ChIJ-W9Ho-64U4YRMslWWi7fV58,1/26/2021,,,,,-16,
US,United States,Texas,Young County,,,48503,ChIJ-W9Ho-64U4YRMslWWi7fV58,1/27/2021,,,,,-13,
US,United States,Texas,Young County,,,48503,ChIJ-W9Ho-64U4YRMslWWi7fV58,1/28/2021,,,,,-13,
US,United States,Texas,Young County,,,48503,ChIJ-W9Ho-64U4YRMslWWi7fV58,1/29/2021,-8,,,,-13,
US,United States,Texas,Young County,,,48503,ChIJ-W9Ho-64U4YRMslWWi7fV58,1/30/2021,,,,,-11,
US,United States,Texas,Young County,,,48503,ChIJ-W9Ho-64U4YRMslWWi7fV58,1/31/2021,,,,,-14,
US,United States,Texas,Young County,,,48503,ChIJ-W9Ho-64U4YRMslWWi7fV58,2/1/2021,,,,,-15,
US,United States,Texas,Young County,,,48503,ChIJ-W9Ho-64U4YRMslWWi7fV58,2/2/2021,,,,,-16,
US,United States,Texas,Young County,,,48503,ChIJ-W9Ho-64U4YRMslWWi7fV58,2/3/2021,,,,,-12,
US,United States,Texas,Young County,,,48503,ChIJ-W9Ho-64U4YRMslWWi7fV58,2/4/2021,,,,,-16,
US,United States,Texas,Young County,,,48503,ChIJ-W9Ho-64U4YRMslWWi7fV58,2/5/2021,-8,,,,-14,
US,United States,Texas,Young County,,,48503,ChIJ-W9Ho-64U4YRMslWWi7fV58,2/6/2021,,,,,-11,
US,United States,Texas,Young County,,,48503,ChIJ-W9Ho-64U4YRMslWWi7fV58,2/7/2021,,,,,-20,
US,United States,Texas,Young County,,,48503,ChIJ-W9Ho-64U4YRMslWWi7fV58,2/8/2021,,,,,-18,
US,United States,Texas,Young County,,,48503,ChIJ-W9Ho-64U4YRMslWWi7fV58,2/9/2021,,,,,-18,
US,United States,Texas,Young County,,,48503,ChIJ-W9Ho-64U4YRMslWWi7fV58,2/10/2021,,,,,-31,
US,United States,Texas,Young County,,,48503,ChIJ-W9Ho-64U4YRMslWWi7fV58,2/11/2021,,,,,-30,
US,United States,Texas,Young County,,,48503,ChIJ-W9Ho-64U4YRMslWWi7fV58,2/12/2021,-11,,,,-17,
US,United States,Texas,Young County,,,48503,ChIJ-W9Ho-64U4YRMslWWi7fV58,2/13/2021,,,,,-22,
US,United States,Texas,Young County,,,48503,ChIJ-W9Ho-64U4YRMslWWi7fV58,2/14/2021,,,,,-46,
US,United States,Texas,Young County,,,48503,ChIJ-W9Ho-64U4YRMslWWi7fV58,2/15/2021,-82,,,,-79,
US,United States,Texas,Young County,,,48503,ChIJ-W9Ho-64U4YRMslWWi7fV58,2/16/2021,-82,,,,-77,
US,United States,Texas,Young County,,,48503,ChIJ-W9Ho-64U4YRMslWWi7fV58,2/17/2021,,,,,-69,
US,United States,Texas,Young County,,,48503,ChIJ-W9Ho-64U4YRMslWWi7fV58,2/18/2021,,,,,-55,
